video_id,title,views,language
DdiM5lA-05c,11.14 - NSA Breach/Trump Jr./Rothschild/Trump Major Statement,52967,English
hXBqZ1YKAcU,CHICKEN GIRLS | Annie & Hayden in “Photograph” | Ep. 7,1013926,English
u-PeNDF7jCI,"2017년 11월 14일 (화) 뉴스룸 다시보기 - '사이버사 증원, 청와대 승인' 적시",124697,English
ZO1nhDbqL-s,Egg Burrito - Protein Treats By Nutracelle,6236,English
T2hyuhoBQdo,Pod et Marichou - Saison 2 - Episode  53,339499,English
w86gSYR-otA,Couples Commentary (Arielle vs. Jimmy),185267,English
1bAN230aliU,TEAM 10 IS BREAKING UP?,179243,English
i-LCORFB860,'Lightning Strike' B777-300 on departure @ KL743 // PH-BVS,571588,English
y9r_3IJdtkU,MapapaWOW ka sa Galing!!! 31st ASEAN Summit World-Class Performances at the Opening Ceremonies,166458,English
yGZ0yfEv1fU,21 Savage - Bank Account (Official Music Video)- REACTION,643350,English
SPcn4iABOq4,2017.11.13新聞深喉嚨　請教蔡總統一年過去了！勞工還是「心中最軟的那塊？」,203345,English
GZkgGhlscc0,GERMANY vs FRANCE 2-2 ● All Goals & Highlights HD ● 14 Nov 2017 - FRIENDLY,584612,English
mQbsY2KTFHk,"Слуга Народа 2 - От любви до импичмента, 22 серия | Сериал 2017 в 4к",437979,English
tEklSDpLpzY,习大大李克强乘风破浪全线出击 中日韩东盟空前合体 特朗普遭重创提前出局？,37593,English
TRZPLiLl9HY,Patriots vs. Broncos | NFL Week 10 Game Highlights,1012191,English
3e_gvryr8r4,Taiwan High Speed Train BUSINESS Class Taipei to Kaohsiung,116314,English
meFws6G2Av8,Trump's presidency: Last Week Tonight with John Oliver (HBO) 11/12/2017,30843,English
thBQhCoJEFQ,Brooke Baldwin is STUNNED at What This Roy Moore Supporter Just Said.,51102,English
k7uhe91wGUE,Rep. Jordan presses Jeff Sessions to appoint special counsel,58633,English
m11BH_xsdSs,Seth Rogen & Jason Segel Almost Took a Prank Too Far,86797,English
Ady-OKMcmUc,"Pinoy Singers, binigyan ni Donald Trump ng standing ovation sa ASEAN Summit",250174,English
VMMyw-9oH6s,Kamli: Gurinder Rai (Full Song) | Preet Hundal | Latest Punjabi Songs 2017 | T-Series,1562510,English
Rb8_EdTYjXI,RAW Team Attack Smackdown Team - WWE Smackdown 14th November 2017,474689,English
Iw8apHDAXhk,LeBron vs Kanter! Cavs Stun Knicks With Epic 23 Point Comeback! 2017-18 Season,454790,English
tranxI3uYT4,Deweni Inima | Episode  202 14th November 2017,289855,English
SC6Pweta170,"This is why UFC won't allow Conor McGregor to fight on Dec 30 at UFC 219,Bisping on Silva,Woodley",309388,English
_LaMGYVnwYc,WOW: Trey Gowdy to AG Jeff Sessions: Its NOT Appropriate for Trump to speaks on a Open Investigation,86826,English
S-5IU_xdAIg,WATCH LIVE: Attorney General Sessions testifies to the House Judiciary Committee,46905,English
9swYq83jffs,Pranque : Le serveur amnésique,527677,English
n4DFdeoi234,"MY YOUTUBE DECADE | What Makeup STILL Works? Laughs, Tears & Reminiscing",41534,English
xBVbkPxSV1c,Joe Rogan Experience #1039 - Iliza Shlesinger,250837,English
LNyNFtd7hoE,【宇哥】7岁女儿竟然与智障父亲偷偷“私奔”……豆瓣8.8分催泪神片《我是山姆》,148959,English
-zro2JcQucc,Skip and Shannon talk Enes vs LeBron James after the Cavs beat the Knicks | UNDISPUTED,241896,English
aoERBs551uA,Usain Bolt Goes Sneaker Shopping With Complex,988066,English
tQqEeepdD2U,Borgore feat Bella Thorne - Salad Dressing [Official Music Video],84605,English
7LgNSdeBIpE,LeBron James vs Frank Ntilikina and Enes Kanter - LeBron mocks Ntilikina!,617754,English
6RTvw8RB3CE,Can My Kids Be Friends with White People? Tucker Interviews Ekow Yankah About His Op-Ed,114216,English
rW8mZrEklZQ,"The National for Monday November 13, 2017 - Kidnapping scam, misconduct, pollution",13742,English
ClwBTkLiivk,Week 4 Challenge: Check out “My Email Leads”,1898,English
oGeIaeZeG6Q,THE CHAMPION RETURNS • WWE 2K18 Tournament,192550,English
KU-GcoWD5_A,80's SciFi Egyptian - Character Design Session!,220893,English
noel-0RkHt0,“伟大领袖”已经喊出来了，喊“万岁”还有多远？（2017.11.13）,52926,English
yVW2fTkYFJo,5 Deep-Fried Carnival Recipes,110981,English
8x41Bobua44,The Black Triangles Are Here,306485,English
Nt6sVqhG8Oo,Faisla Episode 21 & 22 - 14th November 2017 - ARY Digital Drama,163926,English
X0KQeEuhcmg,الجزيره تعرض لحظه تهـديـد سعد الحريرى على الهواء ونظراته اليه بتحليل محترف لخبراء,541428,English
c3CDsoRDdRA,THE THANKSGIVING SONG,814126,English
JbFGsv9b97c,On The View November 13 2017 | Whoopi Goldberg's birthday with a performance by Andra Day,102835,English
9kF9xY74h-E,Spilling Tea About Each Other!!,891912,English
8-Cjsnq8kVU,Deadpool’s “Wet on Wet” Teaser,3979891,English
KcdD3GVJzu0,Free Steam Wallet Codes - How To Get Steam Gift Cards New Method 2017,17862,English
XQI1b6VVb6g,ea,415096,English
sottGW1p5os,P!nk Carpool Karaoke,3621389,English
hBbtI0BH9wU,Telefoon (Full Song) Babbu Maan | Latest Punjabi Songs 2017 | Hey Yolo & Swag Music,807094,English
_HE4dvug1YU,2oK - Count On Me,52323,English
5nEogChRGE8,Donald Trump Jr. and WikiLeaks; Trump Meets Duterte: A Closer Look,1451881,English
PMFZl9WQL-E,猎场 | Game Of Hunting 18【TV版】（胡歌、張嘉譯、祖峰等主演）,127747,English
cmoknv58jjE,FLIPPING OVER SUPERCAR! *GONE VERY WRONG*,1803724,English
I1iSrCtZb7w,Roy Moore Was Banned From A Mall And YMCA,788000,English
n2K4II8N6r4,UNE HISTOIRE DE FABLES ! - LE RIRE JAUNE,1177957,English
8hKbIhrb1WU,Kim Kardashian Lets Gender of Third Child Slip,1559003,English
RnsAZzsdI1U,Fox News’ Shep Smith Methodically Debunks Uranium One Conspiracy Theories,381026,English
SfFKLEOOh2A,NERF Dungeons & Dragons Challenge! [Ep. 4],313325,English
bg3hJuBtE-8,"Naachiyaar - Official Teaser I Director Bala I Ilaiyaraaja I Jyotika, G.V. Prakash Kumar",1621002,English
hpapqEeb36k,Pumpkin Pie - You Suck at Cooking (episode 68),387902,English
Rh7bFsjFQ1k,YOU'RE LYING!!! Jeff Sessions GETS DESTROYED on His Russia Lies & Trump's Russia Ties,193382,English
TWpt-ze_cYU,"You, but in emojis. (YIAY #375)",808317,English
e3cAjHLA-iU,Il fait la statue et échappe à la police pendant une perquisition !,5386,English
Ehke7aPI9l0,"Kurt Angle & The Shield lead a Raw raid of SmackDown: SmackDown LIVE, Nov. 14, 2017",3715529,English
Gc_BnMrFhPc,Arnold VS Megalodon,714815,English
5LI5VMbJVOc,Why Was Roy Moore “Banned From The Mall”? | The Daily Show,155875,English
jO5U167y9xU,Yaaran Da Yaar | Harf Cheema | Deep Jandu | Sukh Sanghera | Latest Punjabi Song 2017 | Speed Records,821704,English
MbSlZKzizxQ,Bangarang - Nostalgia Critic,240897,English
b8IN0tY3fus,LES PIRES PUBLICITÉS,558307,English
lTshJ-2GVKM,Drake interrupts Australia show to tell fan to stop touching women,11914,English
Z5mu5s_yDwU,"Stephen Colbert - Nov 14, 2017  : Sessions In The Hot Seat !",177233,English
gki23QL3TlI,"WHY MANNY MUA LEFT JOFFREE (ALL EVIDENCE) + Nikkietutorials, Laura Lee & Jaclyn Hill Makeup",126547,English
ycrmp8eEAGY,"Jimmy Kimmel monologue 11/14/17: Sessions Testimony, Don Jr. Wikileaks",161482,English
8WfHX9Q8S6w,வாணி ராணி - VAANI RANI -  Episode 1418 - 15/11/2017,291634,English
UdcOGSOnEDM,"Young Dolph Speaks On Issues With Yo Gotti, Family Struggles + More",539148,English
xotnmcmktLw,Baited! Ep #29 - FaZe Banks tells it all!,124458,English
7xQ6WkiNCvk,"Deivamagal Episode 1389, 15/11/17",564551,English
nFSMvRWLap8,Live with Dr Shahid Masood | 15 November 2017 | Nawaz Sharif | Ishaq Dar | Shahid Khaqan Abbasi |,158478,English
ZhCrQ5AEhpg,EPIC ART with KIDS ART SUPPLIES!?,345227,English
zKueZxfJalA,What ‘Dr. Phil’ Team Discovers In Kenya When Searching For Woman’s Boyfriend,40508,English
hMxSJ8RENqw,Lily's ART CLASS :D - temmie & scarra,144217,English
8Oz9ocSaY0k,The Voice 2017 Addison Agen - The Playoffs: Angel From Montgomery,254436,English
YcvB3cEEdJ4,Gabourey Sidibe's Classy Clapback At A Troll | The View,72049,English
_BVAJ3PXZ1k,The all-American fruit you've probably never heard of,534571,English
6u4S5hC1aWk,TOP 10 des THÉORIES DU COMPLOT les plus CRÉDIBLES,227565,English
RGBK8133YAE,Voyeur: Heating Up - PART 2 - Game Grumps,149076,English
dq6G2YWoRqA,OrelSan - Tout va bien [CLIP OFFICIEL],1267473,English
MMGrzOu1amQ,HOLO CAPPUCCINO | DIY Diamond Cappuccino test (maybe don't drink this?),864235,English
w5N2XLzit-E,I Built a Fort out of Red Cups & Spent the Night... It Was Funny AF (Sleep in a Cup House Challenge),411960,English
kEec9_Z5dXw,Le Coup de Foudre - Partie 2,939129,English
8KT1UCsOE74,Justice League - Movie Review,627820,English
2oGjBA0OcO8,The Most Insane Workstation + Gaming Setup,1279800,English
k1cA-Wh3Tc0,Peephole Reverser? | 9 Pointless Tech Gadgets!,623803,English
e1H0wbUQHwQ,Pennhurst Asylum - Q+A,367032,English
B-CDErvATh0,Rick's Rant - Jason Kenney,35112,English
2jNFymV3J-M,Terry Crews: Speaks Out On Being Victim Of Sexual Harassment - GMA,139558,English
ulaAK6XJX_I,"The Last Word with Lawrence O'Donnell - Nov 14, 2017 |",68011,English
i6UcDD9KtXQ,"Crime Patrol Dial 100 - क्राइम पेट्रोल - Ep 651 - Full Episode - 13th November, 2017",65122,English
LOFCVaHrZ4Y,Irish People Try Justice League Cocktails,103858,English
1dwytOnCfIg,National Clean Out Your Fridge Day with Matt | Fidel Gastro,12940,English
rhMFiuo3pB0,Dateline ID new 2017: The Dream House Mystery,52205,English
0J0KNjh4nAU,Super Mario Odyssey (Zero Punctuation),262736,English
Xu7ycyZWPiw,FURIOUS Showdown Between “Gordy” & Ungrateful Owner! | Kitchen Nightmares,202125,English
N3rcUtXjTA8,"“Meltdown!” Trump trolls UN Climate Conference, sends ENERGY EXECS",7742,English
PEv21CrTRSg,Avant d'être morte - Épisode 02,7966,English
kvLeLgb5Wyo,TRANSFORMERS: THE LAST KNIGHT -ralphthemoviemaker,128390,English
rO7QRg88Rmc,10 Weird Bottle Openers put to the Test - Part 2,333097,English
4W6qR78Yum0,The Lead W/ Jake Tapper 11/14/17| The stupidity of Donald Trump Jr.,45546,English
IkQhv4qzbc4,Decades of memories gone,3663,English
NjWiiT74hB0,Stephen A. Smith calls for LiAngelo Ball and UCLA players to be suspended | First Take | ESPN,535562,English
k_3rgt-h328,"McDavid, Oilers rout Golden Knights in 8-2 win",67136,English
4c84Y7cdM9U,Dizzy Baseball Challenge!!,284546,English
fx4TTAae-q4,6 ASTUCES pour SURVIVRE AUX ANIMAUX SAUVAGES,212206,English
hhtzBUFGfWM,Kuladheivam SUN TV Episode - 773 (15-11-17),154151,English
RZ54XSb_4oU,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1335 | 15/11/2017 | Vision Time,121133,English
qIYWOtX3IQc,Attorney General Jeff Sessions Does The Right Thing And Pushes Back | Morning Joe | MSNBC,122087,English
Q6vkQG5KsDU,Toronto Raptors vs Houston Rockets - Full Game Highlights | Nov 14 | 2017-18 NBA Season,228385,English
6McpkcXk-Vc,Google Play Protect - The security system that never sleeps,190197,English
q0nZcgvDouc,《猎场》17、18、19、20集最全预告集合：郑秋冬私会罗伊人，张嘉译正式上线,73231,English
2xtjlcWrCf0,PLAYING PHONE TAG WITH DEVIN BOOKER! *Basketball Game*,194796,English
EnBfzD0HhtM,Argentina vs Nigeria 2-4 - All Goals & Extended Highlights - Friendly 14/11/2017 HD,2333278,English
6PUf1Rj4kpc,G-Eazy - The Beautiful & Damned (Audio) ft. Zoe Nash,1423971,English
tO5eH6oRMfw,Cleveland Cavaliers vs Charlotte Hornets Full Game Highlights / Week 5 / 2017 NBA Season,551409,English
ZptISqiTxsQ,Gotta See It: Chaotic bench brawl erupts between Flames and Red Wings,59846,English
KTO2cZt1c-I,"Juan For All, All For Juan Sugod Bahay | November 15, 2017",46381,English
JYnNlHQzYTY,DIY CLEAR PUMPKIN PIE,110153,English
rYHTbrXyT3k,"Q Clearance Patriot AKA Q Anon - Breaking Down the Coming Storm! HRC, Saudi Arabia, Trump & More",63079,English
c-UH1QiCEC4,한국 편의점에서 영국남자 조니가 요리를 하면?!,655758,English
TWKzDGCLI9w,OG Anunoby 16 Points Full Highlights (11/14/2017),7494,English
6Oxp49EtodU,Deweni Inima | Episode  203 15th November 2017,296324,English
luSR-VVs3m8,ULTIMATE SEPHORA GUIDE #TatiApproved,435391,English
pBIKPrWK7mE,Homemade Vs. Store-bought: Cinnamon Rolls,175637,English
KPV4Pac3muA,WWE Smackdown 14 November Highlights HD - WWE Smackdown 14/11/2017 Highlights HD,1502902,English
xo6EcR8xvFM,ARGENTINA vs NIGERIA 2-4 ● All Goals & Highlights HD ● 14 Nov 2017 - FRIENDLY,1327882,English
5fAM7PG8Jjk,Aisi Hai Tanhai Episode 3 & 4 - 15th Nov 2017  - ARY Digital Drama,314071,English
QfmIUoZej9Q,"Слуга Народа 2 - От любви до импичмента, 23 серия",467088,English
5khTN_EnAlY,（画在脸上的SEPHORA HAUL！)  红色秋冬新品妆容 | 小眼睛怎么hold住大热的红色系妆容？ft. Huda Beauty 九色眼影盘| AUTUMN MAUVE LOOK,40407,English
lzgQrHFDNLE,What Does A Cochlear Implant Sound Like?,177648,English
_fpyjYPnEGA,L'EMISSION - الحلقة 11 الجزء الأول,70493,English
YMLKPWDmvlA,The Flash 4x06 Ending Team Flash meets DeVoe,180487,English
UrykleUEkpY,"Street Food in Lombok - BEST GRILLED CHICKEN in the WORLD!!  Mataram, Indonesia!",163524,English
5lRwrPwp0eM,Muqabil   15th November 2017,24236,English
lzzavO5a4OQ,Most INSANE SSD RAID Setup – IT BOOTS!,387955,English
g1BUfk0dd20,Yung Dre ft V-Lo.. Guess Who (Studio session),7889,English
Ay3gshiguqc,[FULL]爱情保卫战：男友谎话连篇不可理喻 事事强词夺理惨遭拆穿 20171115【官方超清1080P】涂磊,18621,English
TyJMdoHaHyM,‘WACO’ Official Revelations Trailer Starring Michael Shannon & Taylor Kitsch | Paramount Network,955180,English
YyOcY4s05cw,Meek Mill Outrage,289277,English
w6ffL3PJ2Og,The Pizza Show: NYC's Other Boroughs,196775,English
i-PVtYfQutM,"Anderson Cooper ASKS Jason Miller, “Is Donald Trump Jr. a Complete MO_RO_N?”",79686,English
UwdLlnPaRAU,Tony Hawk Answers Skateboarding Questions From Twitter | Tech Support | WIRED,229515,English
YCtHcroNWLo,中国财长的三句话火了，亿万中产家庭愁大了（20171114第250期）,111484,English
asUeleSCSgw,Drop the Mic: Rascal Flatts vs Boyz II Men - FULL BATTLE | TBS,164870,English
ne3sgQNOaZM,2018 BMW M4 CS vs. 2018 Porsche 911 GTS - Head 2 Head Ep. 95,298675,English
d_WLZV5_x2w,10 Shocking Urban Legends That Turned Out To Be TRUE,86493,English
0ayARJdf7I4,018 Algebra Lineal 18-10-2011,1141,English
QjNapuOHoT0,[ENGSUB] 171115 MBC Weekly Idol EP329 with Super Junior - Yesung & Heechul fighting,90299,English
L3Yt3mi7bhU,"UKG: Labi ni Franco Hernandez, nasa Arlington Memorial Chapels sa Quezon City",319114,English
Qixn6GMy5_M,WHEN WE BECAME A COUPLE,30590,English
AXN0_eEo5-g,ANTI-HAUL Holiday Gift Set Edition! Not Worth Your Money!,277600,English
nqR7jkb3ehM,Good vybz only,1187,English
NTQkjhKoPbk,Jimmy Fallon CRIES During Taylor Swift's New Years Day Performance,294237,English
Sk5TFr-HOyE,Claire Makes Brûléed Pumpkin Pie | From the Test Kitchen | Bon Appetit,61215,English
n8yMMri5C8o,Tu m'aimes tu me respectes ! (feat. JHON RACHID - AUDREY PIRAULT) - Parlons peu...,186276,English
_oOymFaH7Gs,Official Kia Stinger Pricing,3090,English
wpIu93O1IGY,"WATCH: President Trump discusses trade, Asia trip",32029,English
NOjXOijfQTk,【六點半新聞】2017 11 15【高鐵一地兩檢通過】38票贊成22票反對議案獲通過/袁國強：無諮詢不代表漠視民意/民主派批評政府通過一地兩檢動議製造假民意/沙田蘇浙公學8名師生患肺結核,17051,English
YfIpOLtflWM,Raptors 45 Points 2nd QTR Franchise Record! James Harden 38 Pts! 2017-18 Season,206367,English
u5E1Z3Upmt8,"Tyron Woodley to defend his belt against Nate Diaz on Dec 30 at UFC 219?,DC on Volkan,Conor McGregor",347414,English
4XiCjg0E8Go,Ryan Bang greets Vic Sotto on air!,267039,English
p8XP7A7kvzM,Spill Your Guts or Fill Your Guts w/ Kim Kardashian,4722974,English
fRj34o4hN4I,"What's new, Atlas?",1603415,English
t1shnJT8NCY,"We Can All Do Better Than Roy Moore | November 15, 2017 Act 1 | Full Frontal on TBS",397983,English
coOKvrsmQiI,RAMPAGE - OFFICIAL TRAILER 1 [HD],2585193,English
I_ZMccfRt6E,猎场 | Game Of Hunting 20【TV版】（胡歌、張嘉譯、祖峰等主演）,112990,English
7GzgwKwGhKQ,DROPPING OUT OF AN EXAM PRANK!,337185,English
ssVrzoCgr_w,Sexual Harassment in Congress: A Closer Look,333089,English
qS6LoRYUdhw,What Is The Most Dangerous Drug In The World? ft. In A Nutshell (Kurzgesagt),329318,English
7Q59auc8ctE,Everything Wrong With The Dark Tower In 17 Minutes Or Less,554732,English
nRafaCcfrcI,73 Questions With Liza Koshy | Vogue,2935330,English
p9wE8dyzEJE,A Quiet Place (2018) - Official Teaser Trailer - Paramount Pictures,2336528,English
4zT9DsfIsP4,Roy Moore Still Has Robots On His Side,791834,English
16W7c0mb-rE,Emergence – How Stupid Things Become Smart Together,1164713,English
duRDizP0gHQ,Bob Saget Hiccups Uncontrollably While Eating Spicy Wings | Hot Ones,501670,English
KLQQAYneljQ,TEASER | DESIGNER | NIMRAT KHAIRA | DEEP JANDU| HAPPY RAIKOTI | HUMBLE MUSIC | RELEASING ON 20TH NOV,212803,English
lJFqvRwOiis,Walking while black,505886,English
lTQlbULOrCg,A New View - OnePlus 5T Launch Event Live,1028474,English
rOuSqjF9M8Y,Rhett & Link's Buddy System Season 2  (Official Trailer),324544,English
0O2IAz1E9Ts,Miranda Sings Hijacks a Stranger's Tinder | Vanity Fair,334497,English
PDlw1Tn-PVk,Cute Munda - Sharry Mann (Full Video Song) | Parmish Verma | Punjabi Songs 2017 | Lokdhun Punjabi,394281,English
LyqEhGyeF5g,HOTEL TRANSYLVANIA 3 Official Trailer #1 (2018) Animated Movie HD,323829,English
0oj_NpgyZ5Q,"24 HOUR BOX FORT IN THE FORREST SURVIVAL CHALLENGE! 📦🌲 Coyotes, DIY Gear & More!",313793,English
IFtFzBIPBFo,Fashion Photo Ruview: All Stars 3 RuPaul's Drag Race with Raja & Raven,141104,English
pOEzjT-SED0,Remy Ma - Wake Me Up ft. Lil' Kim,804363,English
qgVrs6lqhnA,Rhett & Link REACT to Buddy System S2 Trailer Post Pepper Challenge,136041,English
lmkRzT90LWA,The Sorting Hat's BIG Secret | Harry Potter Theory,95700,English
4T4mt9MuHEI,What will happen to Frank?,132315,English
2bAixXh2fU0,Destroying Unbreakable Phones!,177515,English
jKkOYEW7RvQ,Golden State Warriors vs Boston Celtics Full Game Highlights / Week 5 / 2017 NBA Season,685641,English
0KcvQpRdCzQ,OnePlus 5T Unboxing - Is This The One?,986574,English
KdgOhXgKZMo,Riverdale 2x07 Extended Promo Tales from the Darkside (HD) Season 2 Episode 7 Extended Promo,137072,English
iozi0XkOJG8,《爸爸去哪儿5》第10期完整版20171116: Jasper嗯哼默契满分赢比赛 篝火晚会爸爸团大秀舞技 Dad Where Are We Going S05【湖南卫视官方频道】,529568,English
FHl0nIdbiLA,The Problem with Lab Mice,655161,English
KstndSY3_-s,A Boatload of Fails: Throwback Fails (November 2017) | FailArmy,736556,English
Gb7xq3th3wM,TRY NOT LAUGH CHALLENGE #3 (Squad Vlogs),134340,English
gkznH1SpVec,i’m sorry,134235,English
pgjRX9oGF7g,Justice League - Movie Review,717731,English
fpxBxp9QKrk,"HELLO! Teaser - Akhil Akkineni, Kalyani Priyadarshan || Directed by Vikram K Kumar",1532904,English
sbA54L19Yrk,急诊科医生 | Emergency Physician 32（张嘉译、王珞丹、柯蓝等主演）,139552,English
q-lY3912MD8,Stuffed Rolled Steak - Retro Recipe Review - brutalfoods,109878,English
WBfOtfotvi8,"Toronto Raptors vs. New Orleans Pelicans - November 15, 2017",10164,English
